session,event_order,sender,receiver,sender_dialog
2103,NA,Oleg,Will,statement
2103,NA,Will,Will,backchannel
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,disruption
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Katya,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Katya,question
2103,NA,Ashley,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Katya,disruption
2103,NA,Will,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Oleg,Katya,statement
2103,NA,Oleg,Oleg,floor-grabber
2103,NA,Oleg,Katya,backchannel
2103,NA,Oleg,Katya,statement
2103,NA,Will,Katya,statement
2103,NA,Oleg,Katya,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Oleg,floor-grabber
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Will,statement
2103,NA,Will,Ashley,question
2103,NA,Ashley,Will,floor-grabber
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Saleh,statement
2103,NA,Saleh,Ashley,question
2103,NA,Ashley,Katya,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Will,question
2103,NA,Will,Katya,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Saleh,floor-grabber
2103,NA,Saleh,Will,floor-grabber
2103,NA,Will,Katya,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Ashley,backchannel
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Vika,backchannel
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Saleh,question
2103,NA,Saleh,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Saleh,floor-grabber
2103,NA,Saleh,Will,question
2103,NA,Will,Ashley,disruption
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Katya,statement
2103,NA,Vika,Oleg,question
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,floor-grabber
2103,NA,Ashley,Will,disruption
2103,NA,Will,Oleg,question
2103,NA,Oleg,Will,question
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Saleh,disruption
2103,NA,Saleh,Vika,question
2103,NA,Vika,Saleh,disruption
2103,NA,Saleh,Will,question
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Vika,statement
2103,NA,Vika,Saleh,question
2103,NA,Saleh,Will,question
2103,NA,Will,Will,statement
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Saleh,question
2103,NA,Saleh,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Vika,floor-grabber
2103,NA,Vika,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Will,question
2103,NA,Will,Katya,question
2103,NA,Will,Vika,floor-grabber
2103,NA,Vika,Saleh,floor-grabber
2103,NA,Saleh,Will,question
2103,NA,Will,Vika,statement
2103,NA,Vika,Will,statement
2103,NA,Will,Vika,floor-grabber
2103,NA,Vika,Will,statement
2103,NA,Will,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Katya,statement
2103,NA,Will,Katya,statement
2103,NA,Vika,Oleg,question
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Oleg,question
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Ashley,question
2103,NA,Ashley,Will,disruption
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Oleg,disruption
2103,NA,Oleg,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Saleh,disruption
2103,NA,Saleh,Katya,question
2103,NA,Saleh,Ashley,backchannel
2103,NA,Ashley,Saleh,question
2103,NA,Saleh,Ashley,question
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Ashley,question
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Vika,floor-grabber
2103,NA,Vika,Katya,statement
2103,NA,Saleh,Katya,backchannel
2103,NA,Saleh,Katya,statement
2103,NA,Saleh,Katya,backchannel
2103,NA,Saleh,Saleh,statement
2103,NA,Saleh,Katya,statement
2103,NA,Will,Katya,question
2103,NA,Will,Vika,statement
2103,NA,Vika,Katya,statement
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Ashley,question
2103,NA,Ashley,Vika,question
2103,NA,Vika,Katya,disruption
2103,NA,Will,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Katya,question
2103,NA,Vika,Oleg,floor-grabber
2103,NA,Oleg,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Saleh,question
2103,NA,Saleh,Will,question
2103,NA,Will,Vika,statement
2103,NA,Vika,Saleh,statement
2103,NA,Saleh,Will,question
2103,NA,Will,Saleh,question
2103,NA,Saleh,Will,floor-grabber
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Will,question
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,question
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,question
2103,NA,Will,Oleg,question
2103,NA,Oleg,Katya,question
2103,NA,Vika,Oleg,backchannel
2103,NA,Oleg,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,question
2103,NA,Will,Vika,disruption
2103,NA,Vika,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Katya,backchannel
2103,NA,Will,Will,statement
2103,NA,Will,Katya,question
2103,NA,Oleg,Will,question
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Katya,statement
2103,NA,Vika,Katya,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Vika,statement
2103,NA,Vika,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Oleg,backchannel
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,question
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Oleg,disruption
2103,NA,Oleg,Katya,question
2103,NA,Saleh,Will,question
2103,NA,Will,Saleh,question
2103,NA,Saleh,Katya,statement
2103,NA,Saleh,Katya,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Saleh,statement
2103,NA,Saleh,Katya,statement
2103,NA,Saleh,Katya,question
2103,NA,Saleh,Oleg,disruption
2103,NA,Oleg,Will,statement
2103,NA,Will,Oleg,question
2103,NA,Oleg,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,question
2103,NA,Will,Vika,statement
2103,NA,Vika,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,backchannel
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Oleg,Oleg,floor-grabber
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Ashley,Katya,statement
2103,NA,Will,Ashley,disruption
2103,NA,Ashley,Will,statement
2103,NA,Will,Will,statement
2103,NA,Will,Vika,statement
2103,NA,Vika,Katya,question
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Ashley,backchannel
2103,NA,Ashley,Katya,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Katya,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Katya,question
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Katya,statement
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Ashley,Ashley,floor-grabber
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Will,Ashley,question
2103,NA,Ashley,Will,floor-grabber
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,floor-grabber
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Katya,question
2103,NA,Saleh,Katya,statement
2103,NA,Oleg,Katya,statement
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Saleh,question
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Katya,question
2103,NA,Ashley,Katya,disruption
2103,NA,Vika,Katya,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Katya,statement
2103,NA,Ashley,Katya,question
2103,NA,Vika,Katya,statement
2103,NA,Will,Katya,floor-grabber
2103,NA,Vika,Will,question
2103,NA,Will,Katya,statement
2103,NA,Ashley,Katya,statement
2103,NA,Oleg,Katya,question
2103,NA,Vika,Katya,statement
2103,NA,Oleg,Katya,statement
2103,NA,Oleg,Will,backchannel
2103,NA,Will,Oleg,question
2103,NA,Oleg,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Katya,statement
2103,NA,Will,Katya,question
2103,NA,Saleh,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Ashley,question
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Katya,statement
2103,NA,Will,Oleg,floor-grabber
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Will,question
2103,NA,Will,Will,question
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,floor-grabber
2103,NA,Vika,Katya,disruption
2103,NA,Ashley,Katya,statement
2103,NA,Will,Oleg,floor-grabber
2103,NA,Oleg,Katya,statement
2103,NA,Will,Katya,question
2103,NA,Will,Katya,question
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,floor-grabber
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,disruption
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,floor-grabber
2103,NA,Ashley,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,question
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Katya,statement
2103,NA,Will,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Katya,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Katya,disruption
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Katya,statement
2103,NA,Oleg,Katya,floor-grabber
2103,NA,Vika,Katya,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Katya,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Ashley,Katya,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Oleg,floor-grabber
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Ashley,Saleh,floor-grabber
2103,NA,Saleh,Katya,question
2103,NA,Saleh,Will,question
2103,NA,Will,Katya,statement
2103,NA,Saleh,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Will,question
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Katya,question
2103,NA,Ashley,Will,question
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,disruption
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Ashley,Vika,question
2103,NA,Vika,Katya,statement
2103,NA,Ashley,Will,disruption
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Oleg,Will,question
2103,NA,Will,Katya,statement
2103,NA,Oleg,Katya,statement
2103,NA,Will,Katya,statement
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Saleh,statement
2103,NA,Saleh,Oleg,statement
2103,NA,Oleg,Katya,question
2103,NA,Saleh,Will,statement
2103,NA,Will,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Saleh,statement
2103,NA,Saleh,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Oleg,statement
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Saleh,backchannel
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Saleh,backchannel
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Saleh,question
2103,NA,Saleh,Ashley,floor-grabber
2103,NA,Ashley,Saleh,question
2103,NA,Saleh,Ashley,backchannel
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Ashley,backchannel
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Ashley,backchannel
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,question
2103,NA,Ashley,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,question
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Ashley,floor-grabber
2103,NA,Ashley,Vika,backchannel
2103,NA,Vika,Ashley,question
2103,NA,Ashley,Vika,question
2103,NA,Vika,Vika,statement
2103,NA,Vika,Ashley,floor-grabber
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Ashley,question
2103,NA,Ashley,Vika,question
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Oleg,disruption
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Katya,question
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Ashley,disruption
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Saleh,floor-grabber
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Saleh,backchannel
2103,NA,Saleh,Oleg,statement
2103,NA,Oleg,Saleh,statement
2103,NA,Saleh,Oleg,statement
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,question
2103,NA,Oleg,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,question
2103,NA,Will,Vika,disruption
2103,NA,Vika,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Will,backchannel
2103,NA,Will,Vika,floor-grabber
2103,NA,Vika,Saleh,statement
2103,NA,Saleh,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,floor-grabber
2103,NA,Will,Saleh,disruption
2103,NA,Saleh,Will,statement
2103,NA,Will,Ashley,question
2103,NA,Ashley,Saleh,question
2103,NA,Saleh,Will,statement
2103,NA,Will,Saleh,disruption
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Will,Ashley,question
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Ashley,disruption
2103,NA,Ashley,Vika,question
2103,NA,Vika,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Will,disruption
2103,NA,Will,Katya,statement
2103,NA,Ashley,Katya,backchannel
2103,NA,Vika,Will,statement
2103,NA,Will,Katya,statement
2103,NA,Vika,Will,statement
2103,NA,Will,Vika,disruption
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Will,floor-grabber
2103,NA,Will,Oleg,question
2103,NA,Oleg,Vika,disruption
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Saleh,statement
2103,NA,Saleh,Ashley,question
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Katya,question
2103,NA,Oleg,Vika,disruption
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Will,question
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Will,statement
2103,NA,Will,Oleg,disruption
2103,NA,Oleg,Will,statement
2103,NA,Will,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Katya,statement
2103,NA,Saleh,Katya,floor-grabber
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Vika,Katya,statement
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Vika,Katya,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Will,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Vika,question
2103,NA,Vika,Katya,statement
2103,NA,Will,Vika,statement
2103,NA,Vika,Oleg,statement
2103,NA,Oleg,Saleh,statement
2103,NA,Saleh,Katya,question
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Ashley,question
2103,NA,Ashley,Katya,statement
2103,NA,Ashley,Saleh,statement
2103,NA,Saleh,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Ashley,backchannel
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Oleg,question
2103,NA,Oleg,Katya,question
2103,NA,Ashley,Katya,question
2103,NA,Ashley,Katya,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Katya,question
2103,NA,Ashley,Will,statement
2103,NA,Will,Katya,disruption
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Katya,question
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Vika,Ashley,question
2103,NA,Ashley,Katya,statement
2103,NA,Vika,Katya,statement
2103,NA,Vika,Katya,statement
2103,NA,Vika,Katya,question
2103,NA,Will,Oleg,statement
2103,NA,Oleg,Will,statement
2103,NA,Will,Katya,question
2103,NA,Saleh,Katya,question
2103,NA,Saleh,Will,statement
2103,NA,Will,Katya,question
2103,NA,Will,Saleh,question
2103,NA,Saleh,Vika,floor-grabber
2103,NA,Vika,Will,question
2103,NA,Will,Vika,statement
2103,NA,Vika,Saleh,question
2103,NA,Saleh,Will,question
2103,NA,Will,Saleh,floor-grabber
2103,NA,Saleh,Oleg,question
2103,NA,Oleg,Katya,question
2103,NA,Vika,Ashley,question
2103,NA,Ashley,Will,question
2103,NA,Will,Vika,question
2103,NA,Vika,Will,statement
2103,NA,Will,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Will,question
2103,NA,Will,Ashley,backchannel
2103,NA,Ashley,Oleg,question
2103,NA,Oleg,Ashley,question
2103,NA,Ashley,Vika,statement
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Oleg,statement
2103,NA,Oleg,Ashley,statement
2103,NA,Ashley,Vika,disruption
2103,NA,Vika,Ashley,statement
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,question
2103,NA,Ashley,Will,statement
2103,NA,Will,Ashley,statement
2103,NA,Ashley,Katya,statement
2103,NA,Ashley,Katya,floor-grabber
2103,NA,Oleg,Katya,statement
